second_of_minute,minute_of_hour,hour_of_day,weekday,units_consumed,within_next_30_minutes
5,45,14,5,0.00009310350107041114,0
5,45,14,5,0.00009311068424019732,0
5,45,14,5,0.0000931177932768056,0
5,45,14,5,0.00009312457612258518,0
6,45,14,5,0.00009313973707575536,0
6,45,14,5,0.00009314325388019692,0
6,45,14,5,0.0000931504377145376,0
6,45,14,5,0.00009315278370315058,0
6,45,14,5,0.00009315956717644851,0
18,45,14,5,0.00009326954470214221,0
18,45,14,5,0.0000932730654105295,0
18,45,14,5,0.00009328025721952441,0
18,45,14,5,0.00009328260581238008,0
18,45,14,5,0.00009328939681589811,0
19,45,14,5,0.00009330458041947397,0
19,45,14,5,0.00009330810145319007,0
19,45,14,5,0.00009331411117389966,0
19,45,14,5,0.00009331645998377554,0
19,45,14,5,0.00009332325161481193,0
20,45,14,5,0.00009333843815636322,0
20,45,14,5,0.0000933419595154081,0
20,45,14,5,0.00009334796979139081,0
20,45,14,5,0.00009335031881828691,0
20,45,14,5,0.00009335816766368122,0
32,45,14,5,0.00009346926629937748,0
32,45,14,5,0.00009347279156236812,0
32,45,14,5,0.00009347880850162794,0
32,45,14,5,0.00009348116013276673,0
32,45,14,5,0.00009348901767976345,0
33,45,14,5,0.00009350524335380622,0
33,45,14,5,0.00009350876894212566,0
33,45,14,5,0.00009351411413730925,0
33,45,14,5,0.00009351646598546826,0
33,45,14,5,0.00009352432425759852,0
34,45,14,5,0.00009354055309460044,0
34,45,14,5,0.00009354407900824868,0
34,45,14,5,0.00009354942469666799,0
34,45,14,5,0.00009355177676184721,0
34,45,14,5,0.00009355879859523242,0
46,45,14,5,0.0000936698820273387,0
46,45,14,5,0.00009367341184493268,0
46,45,14,5,0.00009367876345218028,0
46,45,14,5,0.00009368111812160218,0
46,45,14,5,0.00009368814772966913,0
47,45,14,5,0.00009370427696651474,0
47,45,14,5,0.00009370780710943753,0
47,45,14,5,0.0000937147132497418,0
47,45,14,5,0.00009371706813618392,0
47,45,14,5,0.000093724098392141,0
48,45,14,5,0.00009374023083700382,0
48,45,14,5,0.00009374376130525542,0
48,45,14,5,0.00009375066808201166,0
48,45,14,5,0.000093753023185474,0
48,45,14,5,0.00009376089459543385,0
59,45,14,5,0.00009386298196536612,0
59,45,14,5,0.00009386651601223462,0
59,45,14,5,0.0000938734297899625,0
59,45,14,5,0.00009387578728064731,0
59,45,14,5,0.00009388366666936771,0
0,46,14,5,0.00009389935759616065,0
0,46,14,5,0.00009390289196835798,0
0,46,14,5,0.00009391070610335886,0
0,46,14,5,0.0000939130638110639,0
0,46,14,5,0.00009392094392512617,0
12,46,14,5,0.0000940323085111826,0
12,46,14,5,0.00009403584678732565,0
12,46,14,5,0.00009404366955355077,0
12,46,14,5,0.00009404602986549846,0
12,46,14,5,0.00009405391868366316,0
13,46,14,5,0.00009407018997368018,0
13,46,14,5,0.00009407372857515204,0
13,46,14,5,0.00009408166392716617,0
13,46,14,5,0.00009408402445613411,0
13,46,14,5,0.00009409191399964068,0
14,46,14,5,0.00009410818868865778,0
14,46,14,5,0.00009411172761545845,0
14,46,14,5,0.00009411966369702598,0
14,46,14,5,0.00009412202444301413,0
14,46,14,5,0.0000941293998462762,0
26,46,14,5,0.00009424008079133028,0
26,46,14,5,0.00009424362362207668,0
26,46,14,5,0.00009425156845828464,0
26,46,14,5,0.00009425393180851549,0
26,46,14,5,0.0000942613153479091,0
27,46,14,5,0.00009427681441054919,0
27,46,14,5,0.00009428035756662439,0
27,46,14,5,0.00009428728313797303,0
27,46,14,5,0.00009428964670522409,0
27,46,14,5,0.00009429703092262866,0
28,46,14,5,0.00009431253309821533,0
28,46,14,5,0.00009431607657961932,0
28,46,14,5,0.00009432300278686653,0
28,46,14,5,0.0000943253665711378,0
28,46,14,5,0.00009433339926768081,0
40,46,14,5,0.00009444406621390031,0
40,46,14,5,0.00009444761359925005,0
40,46,14,5,0.0000944545474372801,0
40,46,14,5,0.00009445691382579408,0
40,46,14,5,0.00009446495537216801,0
41,46,14,5,0.00009448035670455754,0
41,46,14,5,0.00009448390441523609,0
41,46,14,5,0.00009449134700632802,0
41,46,14,5,0.00009449371361186219,0
41,46,14,5,0.00009450175589572206,0
42,46,14,5,0.00009451716042620374,0
42,46,14,5,0.0000945207084622111,0
42,46,14,5,0.00009452815173579648,0
42,46,14,5,0.00009453051855835089,0
42,46,14,5,0.00009453742992442738,0
54,46,14,5,0.00009464841610168336,0
54,46,14,5,0.00009465196804163643,0
54,46,14,5,0.00009465941950514325,0
54,46,14,5,0.00009466178893194033,0
54,46,14,5,0.00009466870790267415,0
55,46,14,5,0.00009468434495615255,0
55,46,14,5,0.00009468789722143445,0
55,46,14,5,0.00009469534936743471,0
55,46,14,5,0.00009469735021488803,0
55,46,14,5,0.0000947042698193433,0
7,47,14,5,0.00009481597915264473,0
7,47,14,5,0.00009481953532187235,0
7,47,14,5,0.00009482699565779404,0
7,47,14,5,0.00009482899870418219,0
7,47,14,5,0.0000948359259132948,0
8,47,14,5,0.00009485223165638208,0
8,47,14,5,0.00009485578815093853,0
8,47,14,5,0.00009486324916935366,0
8,47,14,5,0.00009486533527241513,0
8,47,14,5,0.00009487226311524917,0
20,47,14,5,0.00009498351388646136,0
20,47,14,5,0.00009498707428496352,0
20,47,14,5,0.00009499454349330008,0
20,47,14,5,0.0000949966318862661,0
20,47,14,5,0.0000950035673337575,0
21,47,14,5,0.00009501935884239684,0
21,47,14,5,0.00009502291956622782,0
21,47,14,5,0.00009503090962015183,0
21,47,14,5,0.00009503299820394324,0
21,47,14,5,0.00009503993428515607,0
22,47,14,5,0.00009505572897302768,0
22,47,14,5,0.00009505929002218746,0
22,47,14,5,0.00009506728080613009,0
22,47,14,5,0.00009506936958074689,0
22,47,14,5,0.00009507635622144929,0
33,47,14,5,0.00009517863175171111,0
33,47,14,5,0.00009518219637948782,0
33,47,14,5,0.0000951901951936354,0
33,47,14,5,0.00009519228606733137,0
33,47,14,5,0.00009519927972914175,0
35,47,14,5,0.00009522338797838856,0
35,47,14,5,0.00009522695325682288,0
35,47,14,5,0.00009523434217604035,0
35,47,14,5,0.0000952364334313871,0
35,47,14,5,0.00009524342836976255,0
36,47,14,5,0.00009525885123224939,0
36,47,14,5,0.00009526241683601251,0
36,47,14,5,0.00009526946386110583,0
36,47,14,5,0.00009527155530727796,0
36,47,14,5,0.00009527855088393594,0
37,47,14,5,0.00009529397677229896,0
37,47,14,5,0.00009529754270139091,0
37,47,14,5,0.00009530459036946097,0
37,47,14,5,0.00009530668200645845,0
37,47,14,5,0.00009531373556396704,0
48,47,14,5,0.00009541598312598984,0
48,47,14,5,0.0000954195526336987,0
48,47,14,5,0.00009542660737451291,0
48,47,14,5,0.00009542870111058961,0
48,47,14,5,0.00009543576174675272,0
49,47,14,5,0.00009545105516036902,0
49,47,14,5,0.00009545462499340668,0
49,47,14,5,0.0000954621859481508,0
49,47,14,5,0.00009546427987505288,0
49,47,14,5,0.00009547134115473006,0
50,47,14,5,0.00009548663761916049,0
50,47,14,5,0.00009549020777752698,0
50,47,14,5,0.00009549776942132191,0
50,47,14,5,0.00009549986353904936,0
50,47,14,5,0.0000955072302887862,0
2,48,14,5,0.00009561842409962004,0
2,48,14,5,0.00009562199816193224,0
2,48,14,5,0.00009562956807433715,0
2,48,14,5,0.00009563166448196916,0
2,48,14,5,0.00009563903928720051,0
3,48,14,5,0.000095654502695195,0
3,48,14,5,0.00009565807708283603,0
3,48,14,5,0.00009566579682400488,0
3,48,14,5,0.00009566789342246229,0
3,48,14,5,0.00009567526889898486,0
4,48,14,5,0.00009569073542720725,0
4,48,14,5,0.00009569431014017709,0
4,48,14,5,0.00009570203058397097,0
4,48,14,5,0.00009570412737325375,0
4,48,14,5,0.00009571112660488782,0
16,48,14,5,0.00009582231486390496,0
16,48,14,5,0.00009582589348082051,0
16,48,14,5,0.00009583362235611471,0
16,48,14,5,0.00009583572143530206,0
16,48,14,5,0.0000958427283108003,0
17,48,14,5,0.00009585810398410331,0
17,48,14,5,0.00009586168292634768,0
17,48,14,5,0.00009586865575566355,0
17,48,14,5,0.00009587075502567627,0
17,48,14,5,0.00009587776253816319,0
18,48,14,5,0.00009589314120973456,0
18,48,14,5,0.00009589672047730774,0
18,48,14,5,0.00009590369394045955,0
18,48,14,5,0.00009590579340129766,0
18,48,14,5,0.00009591280720758627,0
30,48,14,5,0.00009602408246136712,0
30,48,14,5,0.00009602766563288602,0
30,48,14,5,0.00009603464670206925,0
30,48,14,5,0.00009603674845281195,0
30,48,14,5,0.00009604376990913467,0
31,48,14,5,0.00009605915278847809,0
31,48,14,5,0.00009606273628532578,0
31,48,14,5,0.00009606912057738826,0
31,48,14,5,0.00009607122251895634,0
31,48,14,5,0.0000960782446127819,0
32,48,14,5,0.00009609363043513723,0
32,48,14,5,0.00009609721425731375,0
32,48,14,5,0.00009610359912897604,0
32,48,14,5,0.00009610563029115313,0
32,48,14,5,0.00009611265302248153,0
44,48,14,5,0.0000962241804427253,0
44,48,14,5,0.00009622776816884753,0
44,48,14,5,0.00009623415999570772,0
44,48,14,5,0.00009623619337047976,0
44,48,14,5,0.0000962432237518423,0
45,48,14,5,0.00009625878108163212,0
45,48,14,5,0.00009626236913308316,0
45,48,14,5,0.00009626876153954318,0
45,48,14,5,0.00009627088925119129,0
45,48,14,5,0.00009627792027005668,0
57,48,14,5,0.0000963893915987197,0
57,48,14,5,0.00009639298355411646,0
57,48,14,5,0.00009639938291577438,0
57,48,14,5,0.00009640151294245918,0
57,48,14,5,0.0000964085516113587,0
58,48,14,5,0.00009642400112804401,0
58,48,14,5,0.00009642759340876961,0
58,48,14,5,0.00009643399335002735,0
58,48,14,5,0.00009643602756670076,0
58,48,14,5,0.00009644306687310312,0
10,49,14,5,0.00009655560824746501,0
10,49,14,5,0.00009655920443213632,0
10,49,14,5,0.00009656561132859194,0
10,49,14,5,0.00009656764775596997,0
10,49,14,5,0.00009657469471240644,0
11,49,14,5,0.00009659116298182703,0
11,49,14,5,0.00009659475949182717,0
11,49,14,5,0.00009660080935763735,0
11,49,14,5,0.00009660284596924075,0
11,49,14,5,0.00009660989356318008,0
12,49,14,5,0.0000966263649256683,0
12,49,14,5,0.00009662996176099724,0
12,49,14,5,0.00009663601217405896,0
12,49,14,5,0.00009663804896988775,0
12,49,14,5,0.00009664502142745963,0
23,49,14,5,0.0000967478009441945,0
23,49,14,5,0.00009675140135814035,0
23,49,14,5,0.00009675745779096906,0
23,49,14,5,0.00009675949661327704,0
23,49,14,5,0.00009676647600799015,0
24,49,14,5,0.00009678184431606797,0
24,49,14,5,0.00009679119131247278,0
24,49,14,5,0.00009679724829255305,0
24,49,14,5,0.0000967992872990864,0
24,49,14,5,0.0000968062673244487,0
25,49,14,5,0.00009682163903623396,0
25,49,14,5,0.00009683098687714515,0
25,49,14,5,0.00009683704440447694,0
25,49,14,5,0.00009683913106813523,0
25,49,14,5,0.00009684611172414673,0
37,49,14,5,0.0000969581499206816,0
37,49,14,5,0.00009696750789566911,0
37,49,14,5,0.00009697357199001943,0
37,49,14,5,0.00009697566091584806,0
37,49,14,5,0.00009698264913964998,0
38,49,14,5,0.00009699844840958038,0
38,49,14,5,0.00009700780722907425,0
38,49,14,5,0.00009701380658415469,0
38,49,14,5,0.00009701589569849753,0
38,49,14,5,0.00009702288455294865,0
39,49,14,5,0.00009703868729972165,0
39,49,14,5,0.00009704804696372189,0
39,49,14,5,0.00009705404686016265,0
39,49,14,5,0.00009705613616301969,0
39,49,14,5,0.0000970630935724666,0
51,49,14,5,0.00009717497349749324,0
51,49,14,5,0.0000971843432955698,0
51,49,14,5,0.00009719034968833441,0
51,49,14,5,0.00009719244125336184,0
51,49,14,5,0.00009719940619586961,0
52,49,14,5,0.00009721495335306161,0
52,49,14,5,0.00009722432399564454,0
52,49,14,5,0.00009723042056458135,0
52,49,14,5,0.00009723251231812295,0
52,49,14,5,0.00009723947788838579,0
53,49,14,5,0.00009725502847902687,0
53,49,14,5,0.00009726439996611614,0
53,49,14,5,0.00009727049708449139,0
53,49,14,5,0.00009727258902654721,0
53,49,14,5,0.00009728056551121068,0
5,50,14,5,0.00009739339048330688,0
5,50,14,5,0.0000974027721044725,0
5,50,14,5,0.00009740887581610902,0
5,50,14,5,0.00009741097002033523,0
5,50,14,5,0.00009741895513055656,0
6,50,14,5,0.00009743535355103086,0
6,50,14,5,0.00009744473601670286,0
6,50,14,5,0.00009745085332179968,0
6,50,14,5,0.00009745294771454008,0
6,50,14,5,0.00009746093354355792,0
7,50,14,5,0.00009747733563982782,0
7,50,14,5,0.00009748671895000616,0
7,50,14,5,0.00009749283680571551,0
7,50,14,5,0.0000974949313869701,0
7,50,14,5,0.00009750195179321416,0
19,50,14,5,0.0000976149174139693,0
19,50,14,5,0.00009762431085822398,0
19,50,14,5,0.00009763043532128356,0
19,50,14,5,0.00009763253216470852,0
19,50,14,5,0.00009763956015306718,0
20,50,14,5,0.00009765600146951256,0
20,50,14,5,0.0000976653957582736,0
20,50,14,5,0.00009767242988797764,0
20,50,14,5,0.0000976745269199168,0
20,50,14,5,0.00009768155554011833,0
21,50,14,5,0.00009769800053153387,0
21,50,14,5,0.00009770739566480127,0
21,50,14,5,0.00009771443042684348,0
21,50,14,5,0.00009771652764729685,0
21,50,14,5,0.00009772349548364168,0
33,50,14,5,0.00009783665215202005,0
33,50,14,5,0.00009784605741936379,0
33,50,14,5,0.00009785309976946393,0
33,50,14,5,0.00009785519925208765,0
33,50,14,5,0.00009786217460430091,0
34,50,14,5,0.00009787870947690831,0
34,50,14,5,0.00009788811558875841,0
34,50,14,5,0.00009789079033091876,0
34,50,14,5,0.00009789289000205669,0
34,50,14,5,0.00009789986598059231,0
35,50,14,5,0.00009791640414391666,0
35,50,14,5,0.00009792581110027312,0
35,50,14,5,0.00009792848608257912,0
35,50,14,5,0.00009793058594223124,0
35,50,14,5,0.00009793872827632317,0
46,50,14,5,0.00009804216286717303,0
46,50,14,5,0.00009805157911309945,0
46,50,14,5,0.0000980542567370075,0
46,50,14,5,0.00009805635867031583,0
46,50,14,5,0.00009806450904513625,0
47,50,14,5,0.00009808002267935905,0
47,50,14,5,0.00009808943976979182,0
47,50,14,5,0.00009809211763384552,0
47,50,14,5,0.00009809422385766479,0
47,50,14,5,0.00009810237496346053,0
59,50,14,5,0.00009821461537713784,0
59,50,14,5,0.00009822404260164698,0
59,50,14,5,0.00009822672334744838,0
59,50,14,5,0.00009822883183785231,0
59,50,14,5,0.0000982369917153519,0
1,51,14,5,0.00009826126222513366,0
1,51,14,5,0.0000982706911386555,0
1,51,14,5,0.00009827337236474818,0
1,51,14,5,0.00009827574522337051,0
1,51,14,5,0.00009828390656282076,0
12,51,14,5,0.00009838834853299464,0
12,51,14,5,0.00009839778673608645,0
12,51,14,5,0.00009840047060378118,0
12,51,14,5,0.00009840284580019527,0
12,51,14,5,0.00009841101518037402,0
13,51,14,5,0.00009842743196333774,0
13,51,14,5,0.00009843687101093591,0
13,51,14,5,0.00009843971004603713,0
13,51,14,5,0.00009844208545497773,0
13,51,14,5,0.00009845025556613181,0
14,51,14,5,0.00009846667575305321,0
14,51,14,5,0.00009847611564515774,0
14,51,14,5,0.00009847895493426586,0
14,51,14,5,0.00009848133055573298,0
14,51,14,5,0.00009848847971136592,0
26,51,14,5,0.00009860178248761206,0
26,51,14,5,0.00009861123251379292,0
26,51,14,5,0.00009861407485098382,0
26,51,14,5,0.00009861645302276922,0
26,51,14,5,0.00009862360985328744,0
27,51,14,5,0.00009863999579775077,0
27,51,14,5,0.00009864944666843802,0
27,51,14,5,0.00009865226316371989,0
27,51,14,5,0.00009865464154803182,0
27,51,14,5,0.0000986617990181238,0
28,51,14,5,0.00009867818826416983,0
28,51,14,5,0.00009868763997936343,0
28,51,14,5,0.00009869045672632034,0
28,51,14,5,0.00009869283532315878,0
28,51,14,5,0.00009870002965624758,0
40,51,14,5,0.00009881261776524212,0
40,51,14,5,0.00009882207961451204,0
40,51,14,5,0.00009882489938156936,0
40,51,14,5,0.00009882728052872607,0
40,51,14,5,0.00009883448257553869,0
41,51,14,5,0.00009885006702349522,0
41,51,14,5,0.0000988595297172715,0
41,51,14,5,0.00009886222066480455,0
41,51,14,5,0.00009886460202448778,0
41,51,14,5,0.00009887180471411072,0
42,51,14,5,0.00009888739230922234,0
42,51,14,5,0.00009889685584750498,0
42,51,14,5,0.000098899547035194,0
42,51,14,5,0.00009890192860740375,0
42,51,14,5,0.00009890911467612894,0
54,51,14,5,0.00009902183578069469,0
54,51,14,5,0.00009903130945305368,0
54,51,14,5,0.0000990340035226142,0
54,51,14,5,0.00009903638764514221,0
54,51,14,5,0.00009904358140910431,0
55,51,14,5,0.00009905921479762175,0
55,51,14,5,0.00009906868931448708,0
55,51,14,5,0.00009907138362420357,0
55,51,14,5,0.00009907344779667533,0
55,51,14,5,0.00009908064220190717,0
7,52,14,5,0.00009919352326588754,0
7,52,14,5,0.00009920300791682921,0
7,52,14,5,0.00009920570510841722,0
7,52,14,5,0.00009920777148875684,0
7,52,14,5,0.0000992149735892256,0
8,52,14,5,0.00009923071124955736,0
8,52,14,5,0.00009924019674500541,0
8,52,14,5,0.00009924289417674936,0
8,52,14,5,0.00009924494582830207,0
8,52,14,5,0.00009925214857004055,0
20,52,14,5,0.00009936495680398628,0
20,52,14,5,0.00009937445243351066,0
20,52,14,5,0.00009937715274712615,0
20,52,14,5,0.00009937920659061428,0
20,52,14,5,0.00009938641702758965,0
21,52,14,5,0.0000994020263056796,0
21,52,14,5,0.00009941152277971031,0
21,52,14,5,0.00009941422333348177,0
21,52,14,5,0.00009941628081539811,0
21,52,14,5,0.00009942349189364325,0
22,52,14,5,0.00009943910428476292,0
22,52,14,5,0.0000994486016033,0
22,52,14,5,0.00009945130239722742,0
22,52,14,5,0.00009945336006211237,0
22,52,14,5,0.00009946042808887605,0
34,52,14,5,0.00009957323849348023,0
34,52,14,5,0.00009958274594609367,0
34,52,14,5,0.00009958544962189258,0
34,52,14,5,0.00009958750948240073,0
34,52,14,5,0.00009959458505107454,0
35,52,14,5,0.00009961011375228872,0
35,52,14,5,0.00009962018852787742,0
35,52,14,5,0.0000996228924438323,0
35,52,14,5,0.00009962495248730906,0
35,52,14,5,0.00009963202868447537,0
36,52,14,5,0.00009964756051911279,0
36,52,14,5,0.00009965763618952125,0
36,52,14,5,0.00009966056106007594,0
36,52,14,5,0.00009966262128652128,0
36,52,14,5,0.0000996696981121801,0
37,52,14,5,0.00009968523309984241,0
37,52,14,5,0.00009969530966507062,0
37,52,14,5,0.00009969823479538289,0
37,52,14,5,0.00009970029520479683,0
37,52,14,5,0.00009970749088531826,0
48,52,14,5,0.00009981179954151947,0
48,52,14,5,0.00009982188594976497,0
48,52,14,5,0.00009982481393741081,0
48,52,14,5,0.00009982687635947937,0
48,52,14,5,0.00009983407906890459,0
49,52,14,5,0.00009984984862197827,0
49,52,14,5,0.0000998599359250435,0
49,52,14,5,0.00009986262028259867,0
49,52,14,5,0.00009986468288763585,0
49,52,14,5,0.00009987188623605231,0
51,52,14,5,0.00009989651897213391,0
51,52,14,5,0.00009990660806483865,0
51,52,14,5,0.00009990929289863928,0
51,52,14,5,0.00009991135586961363,0
51,52,14,5,0.00009991858112266297,0
3,53,14,5,0.0001000318605356058,0
3,53,14,5,0.00010004196036614757,0
3,53,14,5,0.00010004464805742098,0
3,53,14,5,0.00010004671322401854,0
3,53,14,5,0.00010005394616691592,0
4,53,14,5,0.00010006706211601848,0
4,53,14,5,0.00010007716284138003,0
4,53,14,5,0.00010007985077077615,0
4,53,14,5,0.00010008191612034233,0
4,53,14,5,0.00010008914970406038,0
6,53,14,5,0.00010011113560280419,0
6,53,14,5,0.00010012123811780524,0
6,53,14,5,0.00010012376804863742,0
6,53,14,5,0.0001001258337641408,0
6,53,14,5,0.00010013306862950018,0
7,53,14,5,0.00010014619036118837,0
7,53,14,5,0.00010015629377100917,0
7,53,14,5,0.00010016007177542847,0
7,53,14,5,0.00010016213767390046,0
7,53,14,5,0.0001001693731800805,0
8,53,14,5,0.00010018249771824445,0
8,53,14,5,0.00010019260202288497,0
8,53,14,5,0.00010021284235883612,0
8,53,14,5,0.00010021490844027671,0
8,53,14,5,0.00010022214458727742,0
9,53,14,5,0.0001002352733897631,0
9,53,14,5,0.00010024537858922338,0
9,53,14,5,0.00010026562071762369,0
9,53,14,5,0.00010026768698203287,0
9,53,14,5,0.00010027577265184692,0
20,53,14,5,0.00010037765573574498,0
20,53,14,5,0.00010038777077822255,0
20,53,14,5,0.00010040803262356365,0
20,53,14,5,0.00010041010090062744,0
20,53,14,5,0.00010041819444632636,0
21,53,14,5,0.00010043128723380539,0
21,53,14,5,0.00010044140317110269,0
21,53,14,5,0.00010046132229992771,0
21,53,14,5,0.0001004633907599601,0
21,53,14,5,0.00010047148502164856,0
33,53,14,5,0.00010058223733378357,0
33,53,14,5,0.0001005923640089179,0
33,53,14,5,0.00010061230428144445,0
33,53,14,5,0.00010061437493710005,0
33,53,14,5,0.00010062247779066292,0
34,53,14,5,0.00010063547354039943,0
34,53,14,5,0.0001006456011103535,0
34,53,14,5,0.00010066709519201199,0
34,53,14,5,0.00010066916603063619,0
34,53,14,5,0.0001006772696001886,0
35,53,14,5,0.00010069026976811061,0
35,53,14,5,0.00010070039823288445,0
35,53,14,5,0.00010072189421364894,0
35,53,14,5,0.00010072396523524173,0
35,53,14,5,0.00010073101790012035,0
47,53,14,5,0.00010084202529705995,0
47,53,14,5,0.0001008521644996708,0
47,53,14,5,0.00010087368326970723,0
47,53,14,5,0.00010087575648692325,0
47,53,14,5,0.00010088281662878555,0
48,53,14,5,0.00010089593622417302,0
48,53,14,5,0.00010090607632160363,0
48,53,14,5,0.00010091107239479382,0
48,53,14,5,0.00010091314579497844,0
48,53,14,5,0.00010092020655992272,0
49,53,14,5,0.00010093332904120946,0
49,53,14,5,0.00010094347003345983,0
49,53,14,5,0.00010094846654753185,0
49,53,14,5,0.00010095054013068507,0
49,53,14,5,0.00010095778616146282,0
1,54,14,5,0.0001010695806895497,0
1,54,14,5,0.00010107973241963709,0
1,54,14,5,0.0001010847342242914,0
1,54,14,5,0.00010108681000306781,0
1,54,14,5,0.00010109406370633912,0
2,54,14,5,0.0001011078699337817,0
2,54,14,5,0.00010111802255868886,0
2,54,14,5,0.00010112269570894099,0
2,54,14,5,0.00010112477167068603,0
2,54,14,5,0.00010113202601333177,0
14,54,14,5,0.00010124316610137454,0
